0	0.0238	70
0	0.0238	69.98880045
0	0.0238	69.95520179
0	0.0252	69.89780409
0	0.0287	69.81800728
0	0.0336	69.71651134
0	0.0385	69.59331627
0	0.0455	69.44702212
0	0.0539	69.27972881
0	0.063	69.09073637
0	0.0728	68.88074477
0	0.084	68.64835407
0	0.0966	68.3949642
0	0.1099	68.12127515
0	0.1246	67.82728691
0	0.14	67.51229951
0	0.1568	67.17631295
0	0.1743	66.82142714
0	0.1925	66.44694212
0	0.2121	66.05215791
0	0.2324	65.63847446
0	0.2541	65.20589176
0	0.2751	64.7551098
0	0.2975	64.28542858
0	0.3213	63.7975481
0	0.3458	63.29216831
0	0.3703	62.76928923
0	0.3955	62.22891084
0	0.4214	61.6724331
0	0.4473	61.09985601
0	0.4739	60.51047958
0	0.5012	59.9050038
0	0.5285	59.28482861
0	0.5565	58.64925403
0	0.5838	57.99898004
0	0.6118	57.33400664
0	0.6405	56.6550338
0	0.6685	55.96346146
0	0.6965	55.25718971
0	0.7245	54.53831847
0	0.7532	53.80614775
0	0.7812	53.06277749
0	0.8085	52.30540778
0	0.8365	51.53613855
0	0.8638	50.75426983
0	0.8911	49.95770169
0	0.9226	49.14573417
0	0.9646	48.32116715
0	1.0157	47.49380025
0	1.0703	46.66713331
0	1.1235	45.83836647
0	1.1753	45.00469981
0	1.2271	44.16683333
0	1.2789	43.32546698
0	1.3293	42.48060078
0	1.3797	41.63153474
0	1.4308	40.77966881
0	1.4812	39.92640294
0	1.5295	39.07173713
0	1.5778	38.2149714
0	1.6261	37.3575057
0	1.673	36.50073997
0	1.7178	35.64327427
0	1.7626	34.78580857
0	1.8067	33.92974281
0	1.8487	33.07577697
0	1.89	32.22391104
0	1.9292	31.37344506
0	1.9684	30.52577897
0	2.0055	29.68231271
0	2.0412	28.84234631
0	2.0755	28.00657974
0	2.1084	27.17641294
0	2.1406	26.35114595
0	2.17	25.53217871
0	2.1987	24.71881125
0	2.226	23.9124435
0	2.2519	23.11377545
0	2.2757	22.32280709
0	2.2974	21.54023839
0	2.3184	20.76676933
0	2.338	20.00309988
0	2.3548	19.24923003
0	2.3695	18.50515979
0	2.3828	17.77298908
0	2.3933	17.05271789
0	2.401	16.34434623
0	2.4066	15.64717411
0	2.4094	14.96330147
0	2.4087	14.29202832
0	2.4045	13.63475461
0	2.3975	12.9900804
0	2.387	12.35940562
0	2.373	11.74273029
0	2.3555	11.1400544
0	2.3345	10.55137794
0	2.31	9.976700932
0	2.2813	9.417423303
0	2.2491	8.872845086
0	2.2134	8.342266309
0	2.1749	7.827086917
0	2.1329	7.32800688
0	2.0867	6.842926283
0	2.0384	6.373945042
0	1.9866	5.920363185
0	1.932	5.482880685
0	1.8746	5.06149754
0	1.8144	4.655513779
0	1.7514	4.267029319
0	1.6856	3.893944242
0	1.6177	3.538358466
0	1.5477	3.198872045
0	1.4749	2.876184953
0	1.4007	2.57099716
0	1.3237	2.281908724
0	1.2453	2.009619615
0	1.1655	1.754829807
0	1.0836	1.517539298
0	1.001	1.296348146
0	0.917	1.092656294
0	0.833	0.905763769
0	0.7483	0.737070517
0	0.6629	0.584476621
0	0.5775	0.450081997
0	0.4935	0.332486701
0	0.4095	0.233790648
0	0.3262	0.151893924
0	0.2429	0.088896444
0	0.1603	0.04199832
0	0.0791	0.013299468
0	0	0
0	-0.0756	0.00349986
0	-0.1463	0.02449902
0	-0.2121	0.065097396
0	-0.2716	0.126694932
0	-0.3276	0.210691572
0	-0.3822	0.317087317
0	-0.4347	0.443782249
0	-0.4858	0.591476341
0	-0.5348	0.759469621
0	-0.5817	0.948462062
0	-0.6279	1.15775369
0	-0.672	1.385944562
0	-0.714	1.634434623
0	-0.7539	1.902523899
0	-0.7924	2.190212392
0	-0.8288	2.496100156
0	-0.8631	2.822287109
0	-0.8953	3.167373305
0	-0.9261	3.530658774
0	-0.9541	3.912843486
0	-0.98	4.313227471
0	-1.0038	4.731810728
0	-1.0255	5.168593256
0	-1.0451	5.623575057
0	-1.0619	6.095356186
0	-1.0773	6.585336587
0	-1.0899	7.092816287
0	-1.1011	7.616395344
0	-1.1088	8.156773729
0	-1.1151	8.713951442
0	-1.1193	9.287228511
0	-1.1214	9.875904964
0	-1.1214	10.48068077
0	-1.1193	11.10085597
0	-1.1151	11.73573057
0	-1.1095	12.38530459
0	-1.1018	13.04957802
0	-1.092	13.72715091
0	-1.0808	14.41872325
0	-1.0675	15.12359506
0	-1.0528	15.84176633
0	-1.0367	16.57183713
0	-1.0185	17.31380745
0	-0.9996	18.06767729
0	-0.9793	18.83344666
0	-0.9583	19.60971561
0	-0.9359	20.39648414
0	-0.9128	21.19235231
0	-0.889	21.99802008
0	-0.8645	22.81278749
0	-0.8393	23.63525459
0	-0.8134	24.46612136
0	-0.7868	25.30398784
0	-0.7602	26.14815407
0	-0.7329	26.99932003
0	-0.7056	27.85608576
0	-0.6783	28.71775129
0	-0.6503	29.58431663
0	-0.6223	30.4550818
0	-0.595	31.32864685
0	-0.567	32.20641174
0	-0.5397	33.08557658
0	-0.5124	33.9675413
0	-0.4858	34.85020599
0	-0.4606	35.73427063
0	-0.4347	36.61763529
0	-0.4102	37.50029999
0	-0.3864	38.38226471
0	-0.3633	39.26212951
0	-0.3409	40.1398944
0	-0.3192	41.01415943
0	-0.2982	41.8849246
0	-0.2786	42.75148994
0	-0.259	43.61315547
0	-0.2408	44.46922123
0	-0.2233	45.31968721
0	-0.2065	46.16315347
0	-0.1904	46.99962002
0	-0.175	47.82838686
0	-0.1603	48.64945402
0	-0.1463	49.46072157
0	-0.133	50.26358946
0	-0.1204	51.05595776
0	-0.1085	51.83852646
0	-0.0973	52.6098956
0	-0.0868	53.3700652
0	-0.0763	54.11833527
0	-0.0672	54.85470581
0	-0.0588	55.57847686
0	-0.0504	56.28824847
0	-0.0427	56.98472061
0	-0.035	57.66789328
0	-0.0287	58.33566657
0	-0.0224	58.98804048
0	-0.0168	59.62641494
0	-0.0119	60.24869005
0	-0.0077	60.85416583
0	-0.0035	61.44284229
0	0.0007	62.01541938
0	0.0035	62.57119715
0	0.0063	63.10877565
0	0.0091	63.62815487
0	0.0112	64.12933483
0	0.0126	64.61231551
0	0.0133	65.07569697
0	0.0147	65.52017919
0	0.0154	65.94576217
0	0.0147	66.35104596
0	0.0147	66.73603056
0	0.014	67.10071597
0	0.0133	67.44580217
0	0.0112	67.7698892
0	0.0091	68.07157714
0	0.0077	68.35156594
0	0.0063	68.61195552
0	0.0035	68.849946
0	0	69.06623735
0	-0.0021	69.25942962
0	-0.0042	69.43162274
0	-0.007	69.58141674
0	-0.0105	69.70811168
0	-0.0133	69.8124075
0	-0.0161	69.89430423
0	-0.0189	69.95310188
0	-0.0224	69.98810048
0	-0.0231	69.99930003
