35	0	-100
35.005775	-0.021675	-100
35.023115	-0.042975	-100
35.05199	-0.063885	-100
35.09234	-0.08439	-100
35.144105	-0.104475	-100
35.207225	-0.12408	-100
35.28158	-0.14322	-100
35.36708	-0.161835	-100
35.46356	-0.179895	-100
35.5709	-0.19737	-100
35.68892	-0.21423	-100
35.817455	-0.230415	-100
35.95628	-0.24591	-100
36.1052	-0.260655	-100
36.263975	-0.274635	-100
36.43238	-0.287805	-100
36.61013	-0.300135	-100
36.796955	-0.31158	-100
36.992585	-0.32214	-100
37.196705	-0.33177	-100
37.409	-0.340455	-100
37.62914	-0.34818	-100
37.856795	-0.35493	-100
38.091605	-0.36072	-100
38.333225	-0.365505	-100
38.581265	-0.36933	-100
38.835335	-0.372165	-100
39.095075	-0.374055	-100
39.36005	-0.374985	-100
39.62987	-0.375	-100
39.904115	-0.374115	-100
40.18238	-0.372345	-100
40.4642	-0.369735	-100
40.749155	-0.366315	-100
41.036825	-0.362115	-100
41.326745	-0.35718	-100
41.618465	-0.35154	-100
41.91155	-0.345255	-100
42.20555	-0.338355	-100
42.5	-0.33087	-100
42.79445	-0.322875	-100
43.08845	-0.314385	-100
43.381535	-0.30546	-100
43.673255	-0.296145	-100
43.963175	-0.28647	-100
44.250845	-0.27648	-100
44.5358	-0.26622	-100
44.81762	-0.255735	-100
45.095885	-0.245055	-100
45.37013	-0.234225	-100
45.63995	-0.22329	-100
45.904925	-0.212265	-100
46.164665	-0.20121	-100
46.418735	-0.19014	-100
46.666775	-0.179115	-100
46.908395	-0.16815	-100
47.143205	-0.157305	-100
47.37086	-0.14658	-100
47.591	-0.13602	-100
47.803295	-0.12567	-100
48.007415	-0.11556	-100
48.203045	-0.10572	-100
48.38987	-0.096165	-100
48.56762	-0.08697	-100
48.736025	-0.07812	-100
48.8948	-0.069675	-100
49.04372	-0.061665	-100
49.182545	-0.054105	-100
49.31108	-0.04704	-100
49.4291	-0.040485	-100
49.53644	-0.03447	-100
49.63292	-0.02901	-100
49.71842	-0.02415	-100
49.792775	-0.01989	-100
49.855895	-0.016245	-100
49.90766	-0.01326	-100
49.94801	-0.010905	-100
49.976885	-0.009225	-100
49.994225	-0.00822	-100
50	-0.007875	-100
