Zone-V2-60
0.99977     0.00014
0.99959     0.00015
0.99907     0.00021
0.99823     0.00030
0.99706     0.00043
0.99557     0.00059
0.99376     0.00078
0.99164     0.00100
0.98921     0.00125
0.98647     0.00153
0.98343     0.00183
0.98009     0.00217
0.97645     0.00252
0.97251     0.00291
0.96828     0.00331
0.96376     0.00374
0.95896     0.00419
0.95388     0.00467
0.94852     0.00516
0.94288     0.00567
0.93698     0.00620
0.93082     0.00675
0.92439     0.00731
0.91771     0.00788
0.91078     0.00847
0.90360     0.00906
0.89617     0.00967
0.88851     0.01029
0.88062     0.01090
0.87249     0.01153
0.86414     0.01216
0.85557     0.01280
0.84679     0.01343
0.83779     0.01405
0.82858     0.01468
0.81917     0.01531
0.80956     0.01593
0.79975     0.01654
0.78974     0.01715
0.77956     0.01776
0.76918     0.01836
0.75861     0.01896
0.74786     0.01955
0.73693     0.02014
0.72580     0.02073
0.71444     0.02135
0.70291     0.02208
0.69126     0.02293
0.67956     0.02387
0.66784     0.02484
0.65609     0.02582
0.64428     0.02676
0.63243     0.02770
0.62051     0.02863
0.60856     0.02955
0.59656     0.03046
0.58452     0.03134
0.57245     0.03222
0.56035     0.03308
0.54824     0.03394
0.53612     0.03477
0.52399     0.03557
0.51186     0.03636
0.49976     0.03714
0.48766     0.03789
0.47559     0.03860
0.46356     0.03931
0.45156     0.03999
0.43962     0.04064
0.42772     0.04125
0.41588     0.04184
0.40412     0.04239
0.39243     0.04292
0.38081     0.04339
0.36928     0.04385
0.35785     0.04426
0.34651     0.04464
0.33528     0.04496
0.32416     0.04526
0.31317     0.04552
0.30229     0.04572
0.29154     0.04588
0.28092     0.04599
0.27045     0.04606
0.26013     0.04607
0.24994     0.04604
0.23992     0.04597
0.23006     0.04584
0.22036     0.04565
0.21082     0.04542
0.20146     0.04516
0.19229     0.04482
0.18329     0.04443
0.17447     0.04400
0.16585     0.04351
0.15743     0.04297
0.14920     0.04237
0.14117     0.04173
0.13334     0.04104
0.12573     0.04030
0.11833     0.03949
0.11114     0.03864
0.10416     0.03773
0.09740     0.03678
0.09086     0.03576
0.08453     0.03471
0.07842     0.03361
0.07254     0.03246
0.06688     0.03128
0.06144     0.03005
0.05622     0.02879
0.05123     0.02748
0.04647     0.02613
0.04193     0.02477
0.03762     0.02339
0.03354     0.02197
0.02969     0.02053
0.02606     0.01908
0.02267     0.01763
0.01951     0.01615
0.01658     0.01468
0.01388     0.01321
0.01142     0.01175
0.00919     0.01029
0.00720     0.00886
0.00544     0.00744
0.00392     0.00606
0.00264     0.00473
0.00160     0.00342
0.00080     0.00219
0.00026     0.00103
0.00000    -0.00003
0.00005    -0.00103
0.00041    -0.00197
0.00107    -0.00286
0.00205    -0.00369
0.00333    -0.00448
0.00493    -0.00525
0.00685    -0.00598
0.00906    -0.00669
0.01157    -0.00740
0.01437    -0.00807
0.01746    -0.00872
0.02084    -0.00936
0.02450    -0.00997
0.02844    -0.01055
0.03266    -0.01111
0.03715    -0.01165
0.04192    -0.01216
0.04695    -0.01264
0.05226    -0.01310
0.05784    -0.01353
0.06367    -0.01394
0.06976    -0.01430
0.07612    -0.01463
0.08272    -0.01494
0.08958    -0.01523
0.09668    -0.01548
0.10403    -0.01570
0.11163    -0.01589
0.11945    -0.01605
0.12752    -0.01618
0.13581    -0.01627
0.14434    -0.01636
0.15307    -0.01640
0.16203    -0.01640
0.17121    -0.01638
0.18059    -0.01635
0.19017    -0.01628
0.19994    -0.01619
0.20992    -0.01607
0.22008    -0.01593
0.23041    -0.01577
0.24092    -0.01558
0.25160    -0.01537
0.26244    -0.01515
0.27344    -0.01491
0.28458    -0.01464
0.29587    -0.01437
0.30730    -0.01408
0.31884    -0.01377
0.33051    -0.01344
0.34231    -0.01310
0.35420    -0.01276
0.36619    -0.01240
0.37828    -0.01203
0.39046    -0.01165
0.40271    -0.01127
0.41503    -0.01088
0.42742    -0.01048
0.43986    -0.01008
0.45235    -0.00967
0.46487    -0.00926
0.47743    -0.00885
0.49002    -0.00843
0.50261    -0.00803
0.51521    -0.00761
0.52782    -0.00720
0.54042    -0.00681
0.55300    -0.00641
0.56554    -0.00600
0.57806    -0.00560
0.59055    -0.00522
0.60297    -0.00485
0.61534    -0.00448
0.62765    -0.00412
0.63988    -0.00377
0.65203    -0.00344
0.66408    -0.00311
0.67604    -0.00278
0.68790    -0.00248
0.69963    -0.00218
0.71124    -0.00189
0.72273    -0.00161
0.73408    -0.00135
0.74528    -0.00110
0.75632    -0.00086
0.76721    -0.00063
0.77793    -0.00042
0.78847    -0.00024
0.79882    -0.00006
0.80899     0.00011
0.81896     0.00025
0.82872     0.00038
0.83827     0.00050
0.84760     0.00060
0.85671     0.00068
0.86559     0.00076
0.87422     0.00082
0.88262     0.00087
0.89077     0.00090
0.89866     0.00092
0.90628     0.00093
0.91365     0.00092
0.92074     0.00091
0.92755     0.00088
0.93408     0.00085
0.94032     0.00081
0.94628     0.00076
0.95194     0.00070
0.95729     0.00065
0.96235     0.00059
0.96709     0.00051
0.97152     0.00044
0.97564     0.00037
0.97944     0.00030
0.98293     0.00023
0.98608     0.00017
0.98892     0.00011
0.99144     0.00006
0.99363    -0.00000
0.99548    -0.00004
0.99701    -0.00008
0.99821    -0.00011
0.99907    -0.00013
0.99959    -0.00015
0.99977    -0.00016
